rank,gene,leaderboard_status,orthogonal_dataset_count,rank_input_strongest_de,strongest_condition,rest_de,k562_de,rpe1_de
1729,ATXN7L3,not_cleared_pre_registered_compute_bar,1,1942,Stim8hr,545,29,
1730,SIK3,not_cleared_pre_registered_compute_bar,1,1810,Stim48hr,457,1,
1731,BRPF1,not_cleared_pre_registered_compute_bar,1,1788,Stim8hr,1005,2,
1732,ARF1,not_cleared_pre_registered_compute_bar,1,1754,Rest,1754,1,
1733,FBXL15,not_cleared_pre_registered_compute_bar,1,1709,Rest,1709,0,
1734,TSC1,not_cleared_pre_registered_compute_bar,1,1676,Rest,1676,99,
1735,MAEA,not_cleared_pre_registered_compute_bar,1,1651,Rest,1651,10,
1736,FAM89B,not_cleared_pre_registered_compute_bar,1,1642,Rest,1642,0,
1737,TRAF3,not_cleared_pre_registered_compute_bar,1,1626,Stim8hr,1344,0,
1738,ZNF613,not_cleared_pre_registered_compute_bar,1,1621,Stim8hr,789,0,
1739,KIFAP3,not_cleared_pre_registered_compute_bar,1,1585,Rest,1585,26,
1740,PDCL,not_cleared_pre_registered_compute_bar,1,1502,Stim48hr,753,12,
1741,DCAKD,not_cleared_pre_registered_compute_bar,1,1498,Stim8hr,546,0,
1742,SEL1L,not_cleared_pre_registered_compute_bar,1,1497,Rest,1497,42,
1743,TNPO1,not_cleared_pre_registered_compute_bar,1,1449,Stim48hr,711,57,
1744,STIP1,not_cleared_pre_registered_compute_bar,1,1446,Stim48hr,1029,3,
1745,FAM98B,not_cleared_pre_registered_compute_bar,1,1428,Stim48hr,893,6,
1746,CFAP298,not_cleared_pre_registered_compute_bar,1,1425,Stim8hr,487,17,
1747,MOV10,not_cleared_pre_registered_compute_bar,1,1425,Stim48hr,956,1,
1748,PRKAR1A,not_cleared_pre_registered_compute_bar,1,1391,Stim8hr,1065,1,
1749,PPM1D,not_cleared_pre_registered_compute_bar,1,1390,Rest,1390,6,
1750,USO1,not_cleared_pre_registered_compute_bar,1,1382,Stim8hr,571,2,
1751,HCCS,not_cleared_pre_registered_compute_bar,1,1373,Stim8hr,906,110,
1752,CCND2,not_cleared_pre_registered_compute_bar,1,1321,Stim8hr,1287,1,
1753,TIPRL,not_cleared_pre_registered_compute_bar,1,1290,Stim8hr,894,33,
1754,WDR59,not_cleared_pre_registered_compute_bar,1,1287,Stim48hr,547,18,
1755,CDC25B,not_cleared_pre_registered_compute_bar,1,1256,Rest,1256,173,
1756,DPH5,not_cleared_pre_registered_compute_bar,1,1254,Stim48hr,484,20,
1757,FUBP1,not_cleared_pre_registered_compute_bar,1,1253,Stim48hr,553,18,
1758,PAXIP1,not_cleared_pre_registered_compute_bar,1,1241,Stim48hr,1071,36,
1759,DUSP12,not_cleared_pre_registered_compute_bar,1,1239,Rest,1239,95,
1760,CRYZL1,not_cleared_pre_registered_compute_bar,1,1212,Rest,1212,0,
1761,UVRAG,not_cleared_pre_registered_compute_bar,1,1196,Rest,1196,0,
1762,TM2D1,not_cleared_pre_registered_compute_bar,1,1185,Stim48hr,382,2,
1763,DOCK2,not_cleared_pre_registered_compute_bar,1,1180,Rest,1180,1,
1764,STK11,not_cleared_pre_registered_compute_bar,1,1171,Stim8hr,1086,2,
1765,SP140L,not_cleared_pre_registered_compute_bar,1,1170,Rest,1170,1,
1766,CAND1,not_cleared_pre_registered_compute_bar,1,1159,Stim8hr,838,5,
1767,ST6GALNAC6,not_cleared_pre_registered_compute_bar,1,1150,Rest,1150,5,
1768,PPDPF,not_cleared_pre_registered_compute_bar,1,1142,Stim8hr,816,1,
1769,ZBTB9,not_cleared_pre_registered_compute_bar,1,1117,Rest,1117,15,
1770,GGA3,not_cleared_pre_registered_compute_bar,1,1113,Rest,1113,4,
1771,PCGF1,not_cleared_pre_registered_compute_bar,1,1079,Stim48hr,684,46,
1772,CARS2,not_cleared_pre_registered_compute_bar,1,1059,Stim48hr,8,35,
1773,LIG1,not_cleared_pre_registered_compute_bar,1,1057,Rest,1057,0,
1774,HMBS,not_cleared_pre_registered_compute_bar,1,1047,Stim8hr,535,5,
1775,PDCD2L,not_cleared_pre_registered_compute_bar,1,1046,Rest,1046,0,
1776,C11orf54,not_cleared_pre_registered_compute_bar,1,1045,Rest,1045,0,
1777,TCEAL1,not_cleared_pre_registered_compute_bar,1,1027,Stim8hr,484,2,
1778,GDAP2,not_cleared_pre_registered_compute_bar,1,1002,Stim48hr,636,18,
1779,PIM1,not_cleared_pre_registered_compute_bar,1,979,Rest,979,5,
1780,UGDH,not_cleared_pre_registered_compute_bar,1,966,Rest,966,10,
1781,KPNA1,not_cleared_pre_registered_compute_bar,1,963,Stim8hr,531,2,
1782,FH,not_cleared_pre_registered_compute_bar,1,946,Rest,946,15,
1783,WARS2,not_cleared_pre_registered_compute_bar,1,939,Stim48hr,59,31,
1784,DCP2,not_cleared_pre_registered_compute_bar,1,932,Stim8hr,860,206,
1785,IBA57,not_cleared_pre_registered_compute_bar,1,919,Stim48hr,13,89,
1786,EDC3,not_cleared_pre_registered_compute_bar,1,914,Rest,914,39,
1787,RB1CC1,not_cleared_pre_registered_compute_bar,1,902,Stim8hr,392,1,
1788,CDK13,not_cleared_pre_registered_compute_bar,1,890,Stim48hr,558,63,
1789,RHEB,not_cleared_pre_registered_compute_bar,1,860,Stim8hr,159,64,
1790,STARD10,not_cleared_pre_registered_compute_bar,1,855,Rest,855,61,
1791,MMAB,not_cleared_pre_registered_compute_bar,1,837,Rest,837,3,
1792,RTN4IP1,not_cleared_pre_registered_compute_bar,1,837,Stim48hr,9,1,
1793,PCYT2,not_cleared_pre_registered_compute_bar,1,828,Rest,828,14,
1794,XPR1,not_cleared_pre_registered_compute_bar,1,814,Stim8hr,273,61,
1795,SRR,not_cleared_pre_registered_compute_bar,1,813,Stim8hr,466,15,
1796,MORC2,not_cleared_pre_registered_compute_bar,1,801,Stim8hr,413,3,
1797,MTHFD2,not_cleared_pre_registered_compute_bar,1,798,Stim48hr,1,29,
1798,USP13,not_cleared_pre_registered_compute_bar,1,797,Rest,797,1,
1799,GABARAPL1,not_cleared_pre_registered_compute_bar,1,793,Rest,793,40,
1800,PPCS,not_cleared_pre_registered_compute_bar,1,792,Stim8hr,676,85,
1801,GNA13,not_cleared_pre_registered_compute_bar,1,759,Rest,759,9,
1802,CASP9,not_cleared_pre_registered_compute_bar,1,754,Rest,754,0,
1803,PPCDC,not_cleared_pre_registered_compute_bar,1,751,Stim8hr,591,1,
1804,RAD50,not_cleared_pre_registered_compute_bar,1,749,Stim48hr,108,1,
1805,CTDSPL2,not_cleared_pre_registered_compute_bar,1,737,Stim48hr,409,31,
1806,INSIG1,not_cleared_pre_registered_compute_bar,1,731,Stim48hr,22,43,
1807,RBM27,not_cleared_pre_registered_compute_bar,1,726,Stim8hr,437,44,
1808,WASF2,not_cleared_pre_registered_compute_bar,1,723,Rest,723,1,
1809,STK19,not_cleared_pre_registered_compute_bar,1,706,Rest,706,10,
1810,RASA2,not_cleared_pre_registered_compute_bar,1,700,Rest,700,0,
1811,COQ3,not_cleared_pre_registered_compute_bar,1,699,Rest,699,0,
1812,ECSIT,not_cleared_pre_registered_compute_bar,1,694,Stim48hr,11,29,
1813,ZNF70,not_cleared_pre_registered_compute_bar,1,687,Rest,687,3,
1814,MEST,not_cleared_pre_registered_compute_bar,1,682,Stim8hr,825,0,
1815,GANAB,not_cleared_pre_registered_compute_bar,1,671,Stim8hr,623,18,
1816,ADO,not_cleared_pre_registered_compute_bar,1,668,Rest,668,141,
1817,ZNF221,not_cleared_pre_registered_compute_bar,1,663,Rest,663,1,
1818,ZNF554,not_cleared_pre_registered_compute_bar,1,659,Stim48hr,512,0,
1819,WIZ,not_cleared_pre_registered_compute_bar,1,653,Stim8hr,232,45,
1820,SEC14L1,not_cleared_pre_registered_compute_bar,1,646,Stim8hr,456,66,
1821,LTB4R,not_cleared_pre_registered_compute_bar,1,643,Stim48hr,192,0,
1822,PEX6,not_cleared_pre_registered_compute_bar,1,642,Stim8hr,140,10,
1823,PACSIN2,not_cleared_pre_registered_compute_bar,1,632,Rest,632,1,
1824,MED13,not_cleared_pre_registered_compute_bar,1,629,Stim48hr,43,56,
1825,RNASEH1,not_cleared_pre_registered_compute_bar,1,628,Stim48hr,78,102,
1826,C6orf62,not_cleared_pre_registered_compute_bar,1,624,Rest,624,5,
1827,CCNF,not_cleared_pre_registered_compute_bar,1,615,Rest,615,83,
1828,NUP188,not_cleared_pre_registered_compute_bar,1,612,Stim48hr,603,35,
1829,TAF5L,not_cleared_pre_registered_compute_bar,1,609,Rest,609,0,
1830,AMBRA1,not_cleared_pre_registered_compute_bar,1,608,Stim48hr,6,71,
1831,SCAF4,not_cleared_pre_registered_compute_bar,1,600,Stim48hr,167,72,
1832,CCDC12,not_cleared_pre_registered_compute_bar,1,594,Stim8hr,2905,11,
1833,NIPBL,not_cleared_pre_registered_compute_bar,1,584,Stim48hr,358,113,
1834,SAMD1,not_cleared_pre_registered_compute_bar,1,583,Stim48hr,383,2,
1835,DIS3L2,not_cleared_pre_registered_compute_bar,1,581,Stim8hr,474,50,
1836,FANCB,not_cleared_pre_registered_compute_bar,1,573,Stim8hr,171,2,
1837,CUL4B,not_cleared_pre_registered_compute_bar,1,572,Rest,572,2,
1838,PAGR1,not_cleared_pre_registered_compute_bar,1,561,Stim8hr,501,1,
1839,EMC6,not_cleared_pre_registered_compute_bar,1,552,Stim48hr,37,1,
1840,CSK,not_cleared_pre_registered_compute_bar,1,548,Rest,548,2,
1841,FIGNL1,not_cleared_pre_registered_compute_bar,1,539,Rest,539,4,
1842,GADD45GIP1,not_cleared_pre_registered_compute_bar,1,537,Stim48hr,10,100,
1843,VPS8,not_cleared_pre_registered_compute_bar,1,537,Stim48hr,2,27,
1844,MYO9A,not_cleared_pre_registered_compute_bar,1,527,Stim48hr,488,7,
1845,MIA3,not_cleared_pre_registered_compute_bar,1,523,Rest,523,1,
1846,NDUFA9,not_cleared_pre_registered_compute_bar,1,521,Stim48hr,4,83,
1847,FGFR1OP2,not_cleared_pre_registered_compute_bar,1,513,Stim8hr,219,9,
1848,L3MBTL2,not_cleared_pre_registered_compute_bar,1,497,Stim48hr,364,6,
1849,ZNF512B,not_cleared_pre_registered_compute_bar,1,493,Rest,493,1,
1850,PCNX4,not_cleared_pre_registered_compute_bar,1,480,Rest,480,1,
1851,ZNF142,not_cleared_pre_registered_compute_bar,1,479,Stim8hr,29,1,
1852,DCLRE1A,not_cleared_pre_registered_compute_bar,1,472,Stim48hr,3,0,
1853,MEAF6,not_cleared_pre_registered_compute_bar,1,469,Stim8hr,159,74,
1854,TMEM167A,not_cleared_pre_registered_compute_bar,1,469,Stim48hr,55,1,
1855,ZCCHC4,not_cleared_pre_registered_compute_bar,1,466,Rest,466,4,
1856,DNAJC24,not_cleared_pre_registered_compute_bar,1,464,Stim48hr,211,72,
1857,TSTD2,not_cleared_pre_registered_compute_bar,1,462,Stim8hr,356,0,
1858,COPRS,not_cleared_pre_registered_compute_bar,1,461,Stim48hr,76,39,
1859,BLZF1,not_cleared_pre_registered_compute_bar,1,454,Rest,454,5,
1860,ABHD12,not_cleared_pre_registered_compute_bar,1,447,Rest,447,0,
1861,ZNF644,not_cleared_pre_registered_compute_bar,1,444,Stim48hr,431,18,
1862,ING5,not_cleared_pre_registered_compute_bar,1,440,Stim8hr,108,127,
1863,INPP5K,not_cleared_pre_registered_compute_bar,1,438,Rest,438,0,
1864,RIPK1,not_cleared_pre_registered_compute_bar,1,438,Rest,438,3,
1865,PSMF1,not_cleared_pre_registered_compute_bar,1,427,Stim8hr,399,1,
1866,PHOSPHO2,not_cleared_pre_registered_compute_bar,1,425,Stim8hr,34,2,
1867,CASP3,not_cleared_pre_registered_compute_bar,1,422,Stim8hr,2,5,
1868,CCDC28B,not_cleared_pre_registered_compute_bar,1,418,Rest,418,9,
1869,FLCN,not_cleared_pre_registered_compute_bar,1,408,Stim48hr,8,55,
1870,CCDC93,not_cleared_pre_registered_compute_bar,1,403,Stim48hr,102,35,
1871,EXT2,not_cleared_pre_registered_compute_bar,1,398,Rest,398,0,
1872,ZNF710,not_cleared_pre_registered_compute_bar,1,394,Rest,394,0,
1873,CYB561D2,not_cleared_pre_registered_compute_bar,1,393,Rest,393,5,
1874,HP1BP3,not_cleared_pre_registered_compute_bar,1,389,Rest,389,1,
1875,SLC16A1,not_cleared_pre_registered_compute_bar,1,387,Stim48hr,5,26,
1876,HNRNPA2B1,not_cleared_pre_registered_compute_bar,1,380,Stim8hr,148,88,
1877,CARM1,not_cleared_pre_registered_compute_bar,1,379,Stim48hr,108,51,
1878,MAN1A2,not_cleared_pre_registered_compute_bar,1,377,Rest,377,74,
1879,MOB1A,not_cleared_pre_registered_compute_bar,1,374,Rest,374,1,
1880,ORMDL2,not_cleared_pre_registered_compute_bar,1,372,Rest,372,2,
1881,GNS,not_cleared_pre_registered_compute_bar,1,370,Rest,370,0,
1882,CRTC2,not_cleared_pre_registered_compute_bar,1,367,Rest,367,16,
1883,SENP1,not_cleared_pre_registered_compute_bar,1,367,Stim48hr,93,18,
1884,TIPARP,not_cleared_pre_registered_compute_bar,1,364,Rest,364,32,
1885,ECHS1,not_cleared_pre_registered_compute_bar,1,363,Stim8hr,269,6,
1886,GALNT6,not_cleared_pre_registered_compute_bar,1,362,Stim48hr,68,78,
1887,ZNF470,not_cleared_pre_registered_compute_bar,1,355,Rest,355,3,
1888,FAM118B,not_cleared_pre_registered_compute_bar,1,348,Stim48hr,6,77,
1889,HMGN5,not_cleared_pre_registered_compute_bar,1,341,Stim48hr,52,3,
1890,ATP1B3,not_cleared_pre_registered_compute_bar,1,329,Rest,329,31,
1891,SH3GL1,not_cleared_pre_registered_compute_bar,1,325,Rest,325,60,
1892,GIGYF2,not_cleared_pre_registered_compute_bar,1,316,Stim48hr,158,56,
1893,MTIF2,not_cleared_pre_registered_compute_bar,1,311,Stim48hr,3,124,
1894,RHBDD3,not_cleared_pre_registered_compute_bar,1,310,Stim8hr,63,8,
1895,SLC4A1AP,not_cleared_pre_registered_compute_bar,1,307,Rest,307,15,
1896,FBXO28,not_cleared_pre_registered_compute_bar,1,302,Rest,302,28,
1897,FOXN2,not_cleared_pre_registered_compute_bar,1,301,Stim8hr,255,43,
1898,ARID2,not_cleared_pre_registered_compute_bar,1,298,Rest,298,94,
1899,CTU1,not_cleared_pre_registered_compute_bar,1,297,Stim8hr,454,151,
1900,MRRF,not_cleared_pre_registered_compute_bar,1,297,Stim48hr,30,1,
1901,BRD1,not_cleared_pre_registered_compute_bar,1,292,Stim8hr,65,32,
1902,IMMT,not_cleared_pre_registered_compute_bar,1,282,Rest,282,38,
1903,PAK1,not_cleared_pre_registered_compute_bar,1,278,Rest,278,57,
1904,PMM2,not_cleared_pre_registered_compute_bar,1,278,Stim8hr,144,2,
1905,ANP32B,not_cleared_pre_registered_compute_bar,1,274,Stim8hr,93,132,
1906,RPRD1A,not_cleared_pre_registered_compute_bar,1,274,Rest,274,167,
1907,EIPR1,not_cleared_pre_registered_compute_bar,1,273,Rest,273,1,
1908,RICTOR,not_cleared_pre_registered_compute_bar,1,269,Stim48hr,218,46,
1909,DPM1,not_cleared_pre_registered_compute_bar,1,265,Stim8hr,229,2,
1910,MAPKAP1,not_cleared_pre_registered_compute_bar,1,265,Stim48hr,101,42,
1911,CNBP,not_cleared_pre_registered_compute_bar,1,262,Stim8hr,53,78,
1912,PRKDC,not_cleared_pre_registered_compute_bar,1,261,Stim48hr,25,3,
1913,LIN37,not_cleared_pre_registered_compute_bar,1,259,Stim8hr,143,112,
1914,POGK,not_cleared_pre_registered_compute_bar,1,259,Rest,259,35,
1915,TPGS2,not_cleared_pre_registered_compute_bar,1,259,Stim48hr,7,2,
1916,ZBTB39,not_cleared_pre_registered_compute_bar,1,259,Stim8hr,130,102,
1917,RAVER1,not_cleared_pre_registered_compute_bar,1,256,Stim8hr,24,0,
1918,DNAJB9,not_cleared_pre_registered_compute_bar,1,249,Stim48hr,209,3,
1919,HSDL2,not_cleared_pre_registered_compute_bar,1,247,Stim8hr,56,28,
1920,PDLIM2,not_cleared_pre_registered_compute_bar,1,244,Stim8hr,73,69,
1921,TIA1,not_cleared_pre_registered_compute_bar,1,228,Stim8hr,68,55,
1922,RPUSD1,not_cleared_pre_registered_compute_bar,1,225,Stim48hr,79,25,
1923,GNG5,not_cleared_pre_registered_compute_bar,1,223,Stim8hr,10,53,
1924,ABHD13,not_cleared_pre_registered_compute_bar,1,214,Rest,214,7,
1925,TARBP2,not_cleared_pre_registered_compute_bar,1,214,Rest,214,1,
1926,AGPAT1,not_cleared_pre_registered_compute_bar,1,203,Rest,203,5,
1927,SRRD,not_cleared_pre_registered_compute_bar,1,201,Stim48hr,37,5,
1928,TGDS,not_cleared_pre_registered_compute_bar,1,199,Rest,199,2,
1929,MOSMO,not_cleared_pre_registered_compute_bar,1,197,Rest,197,109,
1930,SAC3D1,not_cleared_pre_registered_compute_bar,1,197,Rest,197,2,
1931,ZNF414,not_cleared_pre_registered_compute_bar,1,194,Rest,194,107,
1932,P4HB,not_cleared_pre_registered_compute_bar,1,191,Rest,191,1,
1933,FAM20B,not_cleared_pre_registered_compute_bar,1,189,Stim8hr,22,63,
1934,CEPT1,not_cleared_pre_registered_compute_bar,1,188,Stim48hr,11,13,
1935,LAGE3,not_cleared_pre_registered_compute_bar,1,188,Stim8hr,65,3,
1936,MDH2,not_cleared_pre_registered_compute_bar,1,186,Stim48hr,5,5,
1937,TRUB2,not_cleared_pre_registered_compute_bar,1,185,Stim48hr,2,4,
1938,C16orf87,not_cleared_pre_registered_compute_bar,1,182,Stim8hr,129,95,
1939,NDUFC1,not_cleared_pre_registered_compute_bar,1,182,Stim48hr,7,181,
1940,NDUFB2,not_cleared_pre_registered_compute_bar,1,178,Stim48hr,6,32,
1941,NOP53,not_cleared_pre_registered_compute_bar,1,177,Stim8hr,48,44,
1942,PIGB,not_cleared_pre_registered_compute_bar,1,177,Stim8hr,107,2,
1943,VPS26B,not_cleared_pre_registered_compute_bar,1,177,Stim8hr,20,8,
1944,NGRN,not_cleared_pre_registered_compute_bar,1,176,Stim48hr,1,130,
1945,PRUNE1,not_cleared_pre_registered_compute_bar,1,176,Stim8hr,39,7,
1946,RCN1,not_cleared_pre_registered_compute_bar,1,176,Rest,176,32,
1947,DTWD1,not_cleared_pre_registered_compute_bar,1,173,Stim48hr,38,29,
1948,SLC5A3,not_cleared_pre_registered_compute_bar,1,170,Stim48hr,1,29,
1949,RANBP3,not_cleared_pre_registered_compute_bar,1,168,Stim8hr,148,178,
1950,PATL1,not_cleared_pre_registered_compute_bar,1,166,Rest,166,90,
1951,SPATA33,not_cleared_pre_registered_compute_bar,1,164,Stim8hr,7,2,
1952,KIDINS220,not_cleared_pre_registered_compute_bar,1,160,Stim8hr,5,30,
1953,ZBTB1,not_cleared_pre_registered_compute_bar,1,160,Stim48hr,149,18,
1954,NFKBID,not_cleared_pre_registered_compute_bar,1,159,Stim8hr,14,5,
1955,GPALPP1,not_cleared_pre_registered_compute_bar,1,156,Rest,156,67,
1956,UBE2E1,not_cleared_pre_registered_compute_bar,1,156,Stim48hr,60,60,
1957,C11orf68,not_cleared_pre_registered_compute_bar,1,153,Stim48hr,69,2,
1958,MCUR1,not_cleared_pre_registered_compute_bar,1,153,Stim48hr,1,26,
1959,ANKZF1,not_cleared_pre_registered_compute_bar,1,151,Rest,151,1,
1960,MAPRE3,not_cleared_pre_registered_compute_bar,1,151,Stim48hr,73,95,
1961,PDIA6,not_cleared_pre_registered_compute_bar,1,151,Rest,151,78,
1962,PACS2,not_cleared_pre_registered_compute_bar,1,147,Stim48hr,24,80,
1963,DNAJB11,not_cleared_pre_registered_compute_bar,1,145,Rest,145,3,
1964,BRD9,not_cleared_pre_registered_compute_bar,1,143,Rest,143,4,
1965,FAM204A,not_cleared_pre_registered_compute_bar,1,140,Stim8hr,12,39,
1966,DCAF11,not_cleared_pre_registered_compute_bar,1,137,Stim8hr,20,58,
1967,CDCA2,not_cleared_pre_registered_compute_bar,1,136,Stim8hr,13,1,
1968,MICOS13,not_cleared_pre_registered_compute_bar,1,134,Stim48hr,1,98,
1969,DNAJC21,not_cleared_pre_registered_compute_bar,1,133,Stim8hr,22,55,
1970,GSTCD,not_cleared_pre_registered_compute_bar,1,133,Stim8hr,52,0,
1971,UROS,not_cleared_pre_registered_compute_bar,1,133,Stim8hr,6,3,
1972,CBX3,not_cleared_pre_registered_compute_bar,1,132,Stim48hr,66,3,
1973,COX6B1,not_cleared_pre_registered_compute_bar,1,131,Stim8hr,31,120,
1974,GALK2,not_cleared_pre_registered_compute_bar,1,131,Stim8hr,4,0,
1975,ZDHHC3,not_cleared_pre_registered_compute_bar,1,130,Stim8hr,16,3,
1976,ZCCHC8,not_cleared_pre_registered_compute_bar,1,128,Stim48hr,42,45,
1977,CDKN2AIP,not_cleared_pre_registered_compute_bar,1,120,Stim48hr,113,67,
1978,SCAF8,not_cleared_pre_registered_compute_bar,1,119,Stim48hr,82,110,
1979,TXNDC9,not_cleared_pre_registered_compute_bar,1,117,Stim8hr,15,0,
1980,ZNF829,not_cleared_pre_registered_compute_bar,1,116,Stim8hr,57,0,
1981,SRM,not_cleared_pre_registered_compute_bar,1,115,Stim8hr,6,56,
1982,CSNK2A2,not_cleared_pre_registered_compute_bar,1,110,Rest,110,96,
1983,LBH,not_cleared_pre_registered_compute_bar,1,108,Stim8hr,1002,0,
1984,CLUH,not_cleared_pre_registered_compute_bar,1,103,Stim48hr,32,57,
1985,NUP37,not_cleared_pre_registered_compute_bar,1,102,Stim48hr,3,3,
1986,NXT1,not_cleared_pre_registered_compute_bar,1,102,Stim48hr,6,77,
1987,SMARCD1,not_cleared_pre_registered_compute_bar,1,101,Rest,101,44,
1988,TIMP1,not_cleared_pre_registered_compute_bar,1,101,Stim48hr,6,32,
1989,ATXN1L,not_cleared_pre_registered_compute_bar,1,98,Rest,98,87,
